SVID,Name_E,Name_G,TCode,DCode,VCode,MDDS_Code
10000517,Reda,Reda,0026,5,4968,
10000518,Zoda,Zoda,0026,5,4968,
10000519,Been Nadi,Been Nadi,0026,5,4968,
10000520,Kinar Khil,Kinar Khil,0026,5,4968,
10000521,Tikri Pakra,Tikri Pakra,0026,5,4968,
10000522,Suvand,Suvand,0026,5,4968,
10000523,Nigrora,Nigrora,0026,5,4968,
10000524,Matogi,Matogi,0026,5,4968,
10000525,Kairoda,Kairoda,0026,5,4968,
10000526,Jaamnikhet,Jaamnikhet,0026,5,4968,
10000527,Suina,Suina,0026,5,4968,
10000528,Dugeli,Dugeli,0026,5,4968,
10000529,Dakpathar road,Dakpathar road,0026,5,4968,
10000530,Muslim Basti,Muslim Basti,0026,5,4968,
10000531,Gurudwara Gali,Gurudwara Gali,0026,5,4968,
10000532,Bapugarh,Bapugarh,0026,5,4968,
10000533,Bapugarh,Bapugarh,0026,5,4968,
10000534,Kalyanpur,Kalyanpur,0026,5,4968,
10000535,Panjabi Colony 1, 2,Panjabi Colony 1, 2,0026,5,4968,
10000536,Cenima Gali,Cenima Gali,0026,5,4968,
10000537,28 Fita Road,28 Fita Road,0026,5,4968,
10000538,Purbiya basti Nawa,Purbiya basti Nawa,0026,5,4968,
10000539,Hospital Compound,Hospital Compound,0026,5,4968,
10000540,Kafalkhet,Kafalkhet,0046,8,11320,51201
10000541,Dhyonai,Dhyonai,0046,8,11320,51201
10000542,Padiyar,Padiyar,0046,8,11320,51201
10000543,Vidyakalana,Vidyakalana,0046,8,11320,51201
10000544,Simrugoonth,Simrugoonth,0046,8,11320,51201
10000545,Chawali,Chawali,0046,8,11320,51201
10000546,Bella,Bella,0046,8,11320,51201
10000547,Dhyangan,Dhyangan,0046,8,10940,50979
10000548,Mayeri,Mayeri,0046,8,10929,50969
10000549,Kaleti,Kaleti,0046,8,11272,51155
10000550,Riguniya,Riguniya,0046,8,11046,51077
10000551,Kandewyalliya,Kandewyalliya,0046,8,11046,51077
10000552,Ganigaon,Ganigaon,0046,8,11046,51077
10000553,Dofar Lagga,Dofar Lagga,0046,8,11046,51077
10000554,Nayal Dhapoli,Nayal Dhapoli,0046,8,11046,51077
10000555,Guruchubachha Upadhyaya,Guruchubachha Upadhyaya,0046,8,11046,51077
10000556,Saranamalla,Saranamalla,0046,8,11314,51195
10000557,Saranatalla,Saranatalla,0046,8,11314,51195
10000558,Padiyarkhet,Padiyarkhet,0046,8,11317,51198
10000559,Mailangaon,Mailangaon,0046,8,11317,51198
10000560,Angoligar,Angoligar,0046,8,11317,51198
10000561,Sakira,Sakira,0046,8,11317,51198
10000562,Leksuna,Leksuna,0045,8,11233,50825
10000563,Titoli,Titoli,0045,8,11233,50825
10000564,Gharari,Gharari,0045,8,11233,50825
10000565,Chaukjamini,Chaukjamini,0045,8,11233,50825
10000566,Vitoli,Vitoli,0045,8,11233,50825
10000567,Palibagyali,Palibagyali,0045,8,11168,50762
10000568,Junurali,Junurali,0045,8,11118,50735
10000569,Dofar Lagga Jaipur,Dofar Lagga Jaipur,0045,8,11112,50729
10000570,Waichallibadi,Waichallibadi,0045,8,11174,50768
10000571,Bhayun,Bhayun,0045,8,10604,50686
10000572,Eda,Eda,0045,8,10604,50686
10000573,Waisai,Waisai,0045,8,11092,50709
10000574,PantKwarali,PantKwarali,0045,8,10601,50683
10000575,Jogyura,Jogyura,0045,8,11210,50802
10000576,Sawari,Sawari,0046,8,11341,51221
10000577,Bedibagar,Bedibagar,0046,8,11341,51221
10000578,Panoragunth,Panoragunth,0044,8,10517,50610
10000579,Churiya,Churiya,0044,8,10517,50610
10000580,Gokhuri,Gokhuri,0044,8,10544,50635
10000581,Wasti,Wasti,0044,8,10544,50635
10000582,Syakot,Syakot,0044,8,10544,50635
10000583,Dwari,Dwari,0044,8,10544,50635
10000584,Simgari,Simgari,0044,8,10544,50635
10000585,Majhera,Majhera,0044,8,10544,50635
10000586,Latela,Latela,0044,8,10544,50635
10000587,Pathquera,Pathquera,0044,8,10544,50635
10000588,Sangar,Sangar,0044,8,10544,50635
10000589,Horali,Horali,0044,8,10456,50556
10000590,Darsing,Darsing,0044,8,10456,50556
10000591,Nathisera,Nathisera,0044,8,10456,50556
10000592,Papoli,Papoli,0044,8,10456,50556
10000593,Udiyar,Udiyar,0044,8,10456,50556
10000594,Jhakora,Jhakora,0044,8,10456,50556
10000595,Rangdev,Rangdev,0044,8,10456,50556
10000596,Jarti,Jarti,0044,8,10456,50556
10000597,Potan,Potan,0044,8,10456,50556
10000598,Auliyagaon,Auliyagaon,0044,8,10456,50556
10000599,Gumti,Gumti,0044,8,10456,50556
10000600,Pothan Vinari,Pothan Vinari,0044,8,10456,50556
10000601,Khatigaon,Khatigaon,0044,8,10456,50556
10000602,Maholi,Maholi,0044,8,10521,50614
10000603,Baikori,Baikori,0044,8,10521,50614
10000604,Thadaejar,Thadaejar,0044,8,10521,50614
10000605,WafilaTalla,WafilaTalla,0044,8,10521,50614
10000606,Wafila Malla,Wafila Malla,0044,8,10521,50614
10000607,Reemakwiti,Reemakwiti,0044,8,10521,50614
10000608,Syunigaon,Syunigaon,0044,8,10521,50614
10000609,Badyura,Badyura,0044,8,10521,50614
10000610,Kurauli,Kurauli,0044,8,10521,50614
10000611,Aaamjhajhu,Aaamjhajhu,0044,8,10521,50614
10000612,Surkaligaon,Surkaligaon,0044,8,10521,50614
10000613,Barurigaon,Barurigaon,0044,8,10521,50614
10000614,Raikholagaon,Raikholagaon,0044,8,10521,50614
10000615,Totigaad,Totigaad,0044,8,10521,50614
10000616,Kidai,Kidai,0044,8,10521,50614
10000617,Pachar,Pachar,0044,8,10521,50614
10000618,Beesajajri,Beesajajri,0044,8,10521,50614
10000619,Dyali,Dyali,0044,8,10521,50614
10000620,Siralagaon,Siralagaon,0044,8,10521,50614
10000621,Baduagaon,Baduagaon,0044,8,10521,50614
10000622,Magrubhantola,Magrubhantola,0044,8,10524,50617
10000623,Diyareeno,Diyareeno,0044,8,10524,50617
10000624,Patal,Patal,0044,8,10524,50617
10000625,Bhulgaon,Bhulgaon,0044,8,10524,50617
10000626,Uttardunga,Uttardunga,0044,8,10524,50617
10000627,Seri,Seri,0044,8,10524,50617
10000628,Chaunala,Chaunala,0044,8,10524,50617
10000629,Majgaon,Majgaon,0044,8,10524,50617
10000630,Lachheti,Lachheti,0044,8,10524,50617
10000631,Bhantola,Bhantola,0044,8,10524,50617
10000632,Erarigunth,Erarigunth,0044,8,10524,50617
10000633,Jalmani,Jalmani,0044,8,10524,50617
10000634,Mahruri,Mahruri,0044,8,10524,50617
10000635,Silangdhar,Silangdhar,0044,8,10524,50617
10000636,Kulgara,Kulgara,0044,8,10524,50617
10000637,Lamjingra,Lamjingra,0044,8,10524,50617
10000638,Samyura,Samyura,0044,8,10524,50617
10000639,Jakhani,Jakhani,0044,8,10524,50617
10000640,Ratghar,Ratghar,0044,8,10524,50617
10000641,Jhankara,Jhankara,0044,8,10524,50617
10000642,Gunthi,Gunthi,0044,8,10632,50652
10000643,Bhadina,Bhadina,0044,8,10632,50652
10000644,Simar,Simar,0047,8,10745,51364
10000645,Silangteet,Silangteet,0047,8,10745,51364
10000646,kumraura,kumraura,0047,8,10745,51364
10000647,Kathali,Kathali,0047,8,10745,51364
10000648,BandPanyali,BandPanyali,0047,8,10745,51364
10000649,Talla Garkhet,Talla Garkhet,0047,8,10740,51359
10000650,Mijholiya,Mijholiya,0047,8,10740,51359
10000651,Dandakhal,Dandakhal,0047,8,10740,51359
10000652,Eknaiya,Eknaiya,0047,8,10740,51359
10000653,Mungru,Mungru,0047,8,10740,51359
10000654,Timlani,Timlani,0047,8,10740,51359
10000655,Saikuna,Saikuna,0047,8,10740,51359
10000656,Basani,Basani,0047,8,10740,51359
10000657,Tokpanel,Tokpanel,0047,8,10740,51359
10000658,Bayana,Bayana,0006,1,0,
10000659,Ongi,Ongi,0006,1,0,
10000660,Basunga,Basunga,0006,1,0,
10000661,Bagyal Kheth,Bagyal Kheth,0004,1,0,
10000662,Udkoti,Udkoti,0001,1,0,
10000663,Chilmud Gaon,Chilmud Gaon,0004,1,0,
10000664,Dhaneti,Dhaneti,0004,1,0,
10000665,Huliyan,Huliyan,0004,1,0,
10000666,Kurah,Kurah,0004,1,0,
10000667,Khattukhal,Khattukhal,0004,1,0,
10000668,Bhat Sear,Bhat Sear,0004,1,0,
10000669,Anduni,Anduni,0001,1,0,
10000670,Badiyar Gaon,Badiyar Gaon,0004,1,0,
10000671,Mandiya,Mandiya,0001,1,0,
10000672,Dhunkra,Dhunkra,0001,1,0,
10000673,Baina,Baina,0001,1,0,
10000674,Naag Gaon,Naag Gaon,0004,1,0,
10000675,Upla-Vichla-Samadhi,Upla-Vichla-Samadhi,0001,1,0,
10000676,Kumatha,Kumatha,0001,1,0,
10000677,Masoon,Masoon,0004,1,0,
10000678,Tegada,Tegada,0001,1,0,
10000679,Badhethi,Badhethi,0004,1,0,
10000680,Badi Mani,Badi Mani,0005,1,0,
10000681,Choti Mani,Choti Mani,0005,1,0,
10000682,Munder Sera,Munder Sera,0005,1,0,
10000683,Bandol Gaon,Bandol Gaon,0005,1,0,
10000684,Shyampur,Shyampur,0005,1,0,
10000685,Dichli,Dichli,0005,1,0,
10000686,Gouran,Gouran,0005,1,0,
10000687,Chuplari,Chuplari,0005,1,0,
10000688,Kouda Fedi,Kouda Fedi,0005,1,0,
10000689,Tilpar,Tilpar,0005,1,0,
10000690,Gawana,Gawana,0004,1,0,
10000691,Mahar Gaon,Mahar Gaon,0005,1,0,
10000692,Basant Nagar,Basant Nagar,0001,1,0,
10000693,Sujel,Sujel,0001,1,0,
10000694,Rajdhar,Rajdhar,0001,1,0,
10000695,Sainj,Sainj,0001,1,0,
10000696,Gotuka,Gotuka,0001,1,0,
10000697,Matla,Matla,0001,1,0,
10000698,Sankhal,Sankhal,0001,1,0,
10000699,Sarmali,Sarmali,0001,1,0,
10000700,Arakot,Arakot,0001,1,0,
10000701,Chak-Chandeli,Chak-Chandeli,0001,1,0,
10000702,Hiralani,Hiralani,0001,1,0,
10000703,Jathiyali,Jathiyali,0001,1,0,
10000704,Gandhigram,Gandhigram,0001,1,0,
10000705,Puttikhad,Puttikhad,0002,1,0,
10000706,Taluka,Taluka,0002,1,0,
10000707,Isaali,Isaali,0002,1,0,
10000708,Moldi,Moldi,0002,1,0,
10000709,Thunara,Thunara,0002,1,0,
10000710,Thadiyar,Thadiyar,0002,1,0,
10000711,Budhotra,Budhotra,0002,1,0,
10000712,Mora,Mora,0002,1,0,
10000713,Begal,Begal,0002,1,0,
10000714,Tikochi,Tikochi,0002,1,0,
10000715,Benol,Benol,0002,1,0,
10000716,Daigaon,Daigaon,0002,1,0,
10000717,Pragati Nagar,Pragati Nagar,0002,1,0,
10000718,Unani,Unani,0002,1,0,
10000719,Kumrain,Kumrain,0002,1,0,
10000720,Bhadrashu,Bhadrashu,0002,1,0,
10000721,Bingsaari,Bingsaari,0002,1,0,
10000722,Nitosha,Nitosha,0002,1,0,
10000723,Hadwadi,Hadwadi,0002,1,0,
10000724,Bari,Bari,0002,1,0,
10000725,Bhitri Taati,Bhitri Taati,0002,1,0,
10000726,Sawadi,Sawadi,0002,1,0,
10000727,Purola Bazar,Purola Bazar,0001,1,0,
10000728,Bingsi Chani,Bingsi Chani,0001,1,0,
10000729,Derika,Derika,0001,1,0,
10000730,Upla Ghivra,Upla Ghivra,0001,1,0,
10000731,Nichla Ghivra,Nichla Ghivra,0001,1,0,
10000732,Ghundada,Ghundada,0001,1,0,
10000733,Gadh,Gadh,0001,1,0,
10000734,Ojari,Ojari,0003,1,0,
10000735,Nakoda,Nakoda,0003,1,0,
10000736,Kaphola,Kaphola,0003,1,0,
10000737,Gamsu,Gamsu,0003,1,0,
10000738,Phooldhar,Phooldhar,0003,1,0,
10000739,Koti,Koti,0003,1,0,
10000740,Banchan Gaon,Banchan Gaon,0003,1,0,
10000741,Godal Gaon,Godal Gaon,0003,1,0,
10000742,Ghatal Gaon,Ghatal Gaon,0003,1,0,
10000743,Poul,Poul,0003,1,0,
10000744,Pujeli,Pujeli,0003,1,0,
10000745,Byali,Byali,0003,1,0,
10000746,Jhawala,Jhawala,0003,1,0,
10000747,Ghounsali,Ghounsali,0003,1,0,
10000748,Ghutadi,Ghutadi,0003,1,0,
10000749,Saradi,Saradi,0003,1,0,
10000750,Sangoli,Sangoli,0003,1,0,
10000751,Pagadi,Pagadi,0003,1,0,
10000752,Mola Gaon,Mola Gaon,0003,1,0,
10000753,Gad Mappa,Gad Mappa,0003,1,0,
10000754,Gad Khasatal,Gad Khasatal,0003,1,0,
10000755,Bhankoli,Bhankoli,0003,1,0,
10000756,Thalli,Thalli,0003,1,0,
10000757,Chamrota,Chamrota,0003,1,0,
10000758,Upli Khamandi,Upli Khamandi,0003,1,0,
10000759,Tali Khamandi,Tali Khamandi,0003,1,0,
10000760,Kund,Kund,0003,1,0,
10000761,Dhari,Dhari,0003,1,0,
10000762,Mulana,Mulana,0003,1,0,
10000763,Devsari,Devsari,0003,1,0,
10000764,Naugaon Gaon,Naugaon Gaon,0003,1,0,
10000765,Naugaon Bazar,Naugaon Bazar,0003,1,0,
10000766,Talla Garhkhet,Talla Garhkhet,0047,8,300244,51457
10000767,Dhauliyakot,Dhauliyakot,0047,8,10740,51359
10000768,Bhadkhet,Bhadkhet,0047,8,10740,51359
10000769,Chatiya,Chatiya,0047,8,10740,51359
10000770,Chatiya,Chatiya,0047,8,10740,51359
10000771,Mohkhan,Mohkhan,0047,8,10740,51359
10000772,Reeha,Reeha,0047,8,10740,51359
10000773,Ladkhet,Ladkhet,0047,8,10740,51359
10000774,Ediya,Ediya,0047,8,10740,51359
10000775,Kursali,Kursali,0047,8,10740,51359
10000776,Manakhet,Manakhet,0047,8,10740,51359
10000777,Charana,Charana,0047,8,10740,51359
10000778,Chaklidhar,Chaklidhar,0047,8,10832,51449
10000779,Patali,Patali,0047,8,10832,51449
10000780,Katyuri Simar,Katyuri Simar,0047,8,10832,51449
10000781,Dharabagar,Dharabagar,0047,8,10832,51449
10000782,Nai Basti,Nai Basti,0047,8,10832,51449
10000783,Nauta,Nauta,0047,8,10832,51449
10000784,Bijoriya,Bijoriya,0047,8,10832,51449
10000785,Latoliya,Latoliya,0047,8,10832,51449
10000786,Kunkhet,Kunkhet,0047,8,10832,51449
10000787,Kuikote,Kuikote,0047,8,10832,51449
10000788,Joshikhola,Joshikhola,0047,8,10832,51449
10000789,Dhaina,Dhaina,0047,8,10832,51449
10000790,Silangbadi,Silangbadi,0047,8,10832,51449
10000791,Batghar,Batghar,0047,8,10832,51449
10000792,barkhon,barkhon,0047,8,10832,51449
10000793,bagatiya,bagatiya,0047,8,10832,51449
10000794,Simgair,Simgair,0047,8,10832,51449
10000795,Bhalyura,Bhalyura,0047,8,10832,51449
10000796,Chankhal,Chankhal,0047,8,10832,51449
10000797,Bangla,Bangla,0047,8,10832,51449
10000798,Paya,Paya,0047,8,10684,51306
10000799,Ghirtoli,Ghirtoli,0047,8,10783,51401
10000800,Mate,Mate,0047,8,10735,51355
10000801,Chunera,Chunera,0047,8,10735,51355
10000802,Dhachikote,Dhachikote,0047,8,10735,51355
10000803,Dhapal,Dhapal,0047,8,10735,51355
10000804,Petlakote,Petlakote,0047,8,10735,51355
10000805,Nausari,Nausari,0047,8,10735,51355
10000806,Bholathal,Bholathal,0047,8,10724,51345
10000807,Bhainskhal,Bhainskhal,0047,8,10724,51345
10000808,Wajula,Wajula,0047,8,10724,51345
10000809,Suligara,Suligara,0047,8,10724,51345
10000810,Baldishil,Baldishil,0047,8,10724,51345
10000811,Bhanar,Bhanar,0047,8,10724,51345
10000812,Ayartoli,Ayartoli,0047,8,10724,51345
10000813,Mauniyabhyol,Mauniyabhyol,0047,8,10724,51345
10000814,Dhamsena,Dhamsena,0047,8,10724,51345
10000815,Gumchi,Gumchi,0047,8,10724,51345
10000816,Ghughutkote,Ghughutkote,0047,8,10724,51345
10000817,Naikura,Naikura,0047,8,10724,51345
10000818,Teetbazar,Teetbazar,0047,8,10774,51393
10000819,Golumarket,Golumarket,0047,8,10774,51393
10000820,Kungara,Kungara,0047,8,10774,51393
10000821,Tanikhet,Tanikhet,0047,8,10774,51393
10000822,Bhaura,Bhaura,0047,8,10774,51393
10000823,Baijnath,Baijnath,0047,8,10774,51393
10000824,Jhalamali,Jhalamali,0047,8,10774,51393
10000825,Ratkote,Ratkote,0047,8,10774,51393
10000826,Matena,Matena,0047,8,10774,51393
10000827,Sailkhola,Sailkhola,0047,8,10774,51393
10000828,Bhandaridhar,Bhandaridhar,0047,8,10774,51393
10000829,Priyapani,Priyapani,0047,8,10774,51393
10000830,Dhatora,Dhatora,0047,8,10774,51393
10000831,Dhauk,Dhauk,0047,8,10670,51292
10000832,Samdhiban,Samdhiban,0047,8,10670,51292
10000833,Kandhar,Kandhar,0047,8,10776,51395
10000834,Mangalta,Mangalta,0047,8,10776,51395
10000835,Reetha Bhauri,Reetha Bhauri,0047,8,10776,51395
10000836,Dangoli,Dangoli,0047,8,10776,51395
10000837,Padiyarkhet,Padiyarkhet,0047,8,10776,51395
10000838,Bhadkhet,Bhadkhet,0047,8,10776,51395
10000839,Simar,Simar,0047,8,10653,51275
10000840,Ratisera,Ratisera,0047,8,10653,51275
10000841,Agarkote,Agarkote,0047,8,10653,51275
10000842,Kilapkhet,Kilapkhet,0047,8,10653,51275
10000843,Mahpali,Mahpali,0047,8,10653,51275
10000844,BAdikhet,BAdikhet,0047,8,10653,51275
10000845,Jawana,Jawana,0047,8,10649,51272
10000846,Jukni,Jukni,0047,8,10649,51272
10000847,Chankote,Chankote,0047,8,300247,51460
10000848,Kaushani,Kaushani,0047,8,300247,51460
10000849,Baldigwar,Baldigwar,0047,8,300247,51460
10000850,Pingalkote,Pingalkote,0047,8,300247,51460
10000851,Harchina,Harchina,0047,8,300247,51460
10000852,Balna,Balna,0047,8,300247,51460
10000853,Khalukhet,Khalukhet,0047,8,300247,51460
10000854,Sindugari,Sindugari,0047,8,300247,51460
10000855,Nakuri,Nakuri,0047,8,300247,51460
10000856,Sauli,Sauli,0047,8,300247,51460
10000857,Giwar,Giwar,0047,8,300247,51460
10000858,Sauddhar,Sauddhar,0047,8,300247,51460
10000859,Jadapani,Jadapani,0047,8,300247,51460
10000860,Bagari,Bagari,0047,8,300247,51460
10000861,Badrinath,Badrinath,0047,8,10820,51437
10000862,Dayorara,Dayorara,0047,8,10820,51437
10000863,Seema,Seema,0047,8,10820,51437
10000864,Bhanapadiyar,Bhanapadiyar,0047,8,10820,51437
10000865,Tallabheta,Tallabheta,0047,8,10820,51437
10000866,Mallabheta,Mallabheta,0047,8,10820,51437
10000867,Timli,Timli,0047,8,10817,51434
10000868,Dhaulkhani,Dhaulkhani,0047,8,10817,51434
10000869,Saroli,Saroli,0047,8,10817,51434
10000870,Bhatariya,Bhatariya,0047,8,10817,51434
10000871,Sailkhola,Sailkhola,0047,8,10817,51434
10000872,Tuniya,Tuniya,0047,8,10817,51434
10000873,Dhyonai,Dhyonai,0047,8,10817,51434
10000874,Udiyarbagar,Udiyarbagar,0047,8,10747,51366
10000875,Chalmeriya,Chalmeriya,0047,8,10747,51366
10000876,Tikhuniya,Tikhuniya,0047,8,10747,51366
10000877,Taya,Taya,0047,8,10747,51366
10000878,Dharvamkana,Dharvamkana,0047,8,10747,51366
10000879,Nargol,Nargol,0047,8,10747,51366
10000880,Ghatbagariya,Ghatbagariya,0047,8,10747,51366
10000881,Khumatiya,Khumatiya,0047,8,10747,51366
10000882,Pausari,Pausari,0047,8,10747,51366
10000883,Tokevinayak,Tokevinayak,0047,8,10747,51366
10000884,Danisera,Danisera,0047,8,10747,51366
10000885,Dera,DeraDera,0047,8,10747,51366
10000886,Dabu,Dabu,0047,8,10715,51336
10000887,Bijoriya,Bijoriya,0047,8,300250,51463
10000888,Khankri,Khankri,0047,8,300250,51463
10000889,Syudisera,Syudisera,0047,8,300250,51463
10000890,Madkiyan,MadkiyanMadkiyan,0047,8,300250,51463
10000891,Salani,Salani,0047,8,300250,51463
10000892,Kunarkhal,Kunarkhal,0047,8,300250,51463
10000893,Banwa,Banwa,0008,2,903,41009
10000894,Maikot,Maikot,0008,2,840,40947
10000895,Konje,Konje,0008,2,840,40947
10000896,Dewkhal,Dewkhal,0008,2,901,41007
10000897,Nandprayag,Nandprayag,0008,2,909,41015
10000898,Tharkot,Tharkot,0008,2,919,41025
10000899,Gigran,Gigran,0008,2,844,40951
10000900,Nelkuraw,Nelkuraw,0008,2,844,40951
10000901,Mathkot Dhargaon,Mathkot Dhargaon,0008,2,960,41065
10000902,Lamsoda,Lamsoda,0008,2,943,41049
10000903,Chopdakot,Chopdakot,0008,2,943,41049
10000904,Hing Tonla,Hing Tonla,0008,2,943,41049
10000905,Baraskund,Baraskund,0008,2,944,41050
10000906,Simli,Simli,0008,2,927,41033
10000907,Baduk,Baduk,0008,2,983,41088
10000908,Nail Malli,Nail malli,0012,2,1913,42021
10000909,Ramkot,Ramkot,0012,2,1928,42036
10000910,Seragaad,Seragaad,0012,2,1928,42036
10000911,Toliya,Toliya,0012,2,1928,42036
10000912,Kolaani Talli,Kolaani Talli,0012,2,1928,42036
10000913,Kolaani Malli,Kolaani Malli,0012,2,1928,42036
10000914,Manaoot Gwad,Manaoot Gwad,0012,2,1875,41983
10000915,Saneda,Saneda,0012,2,1866,41974
10000916,Koiylakh,Koiylakh,0012,2,1835,
10000917,Gala Laga Siman,Gala Laga Siman,0012,2,1835,
10000918,Pajiyana Laga Kothar,Pajiyana Laga Kothar,0012,2,1805,41913
10000919,Pajesera Laga Kothar,Pajesera Laga Kothar,0012,2,1805,41913
10000920,sunkhdhura,sunkhdhura,0038,7,0,
10000921,Nayabasti,Nayabasti,0038,7,0,
10000922,Ujadia,Ujadia,0038,7,0,
10000923,Talladhorpatta,Talladhorpatta,0038,7,0,
10000924,Malladhorpatta,Malladhorpatta,0038,7,0,
10000925,Mapvalbada,Mapvalbada,0038,7,0,
10000926,Mainthal,Mainthal,0038,7,0,
10000927,Mehargaon,Mehargaon,0038,7,0,
10000928,Basani,Basani,0038,7,0,
10000929,Dhimdhimiya,Dhimdhimiya,0038,7,0,
10000930,Dhaliaguth,Dhaliaguth,0038,7,0,
10000931,Badanidhar,Badanidhar,0038,7,0,
10000932,Baiga,Baiga,0038,7,0,
10000933,Valthi,Valthi,0038,7,0,
10000934,Madarsa,Madarsa,0038,7,0,
10000935,Talla samkot,Talla samkot,0038,7,0,
10000936,Gwalgaon,Gwalgaon,0039,7,0,
10000937,Deval,Deval,0039,7,0,
10000938,Hat Gaon,Hat Gaon,0039,7,0,
10000939,Sinyakhola,Sinyakhola,0039,7,0,
10000940,Lurkot,Lurkot,0039,7,0,
10000941,Panda,Panda,0043,7,0,
10000942,Agar,Agar,0043,7,0,
10000943,Malliseem,Malliseem,0043,7,0,
10000944,Faltori,Faltori,0040,7,0,
10000945,daltori,daltori,0040,7,0,
10000946,chobati,chobati,0040,7,0,
10000947,kuniya,kuniya,0040,7,0,
10000948,Soth,Soth,0040,7,0,
10000949,Hurk,Hurk,0040,7,0,
10000950,Sangaltar,Sangaltar,0040,7,0,
10000951,Aakot,Aakot,0040,7,0,
10000952,dholyt,dholyt,0040,7,0,
10000953,Garkot,Garkot,0040,7,0,
10000954,doli,doli,0043,7,0,
10000955,doli,doli,0043,7,0,
10000956,Bhadwadi,Bhadwadi,0043,7,0,
10000957,Jargani,Jargani,0043,7,0,
10000958,Dyan,Dyan,0043,7,0,
10000959,Bangla,Bangla,0043,7,0,
10000960,Banala,Banala,0043,7,0,
10000961,Kotheri,Kotheri,0043,7,0,
10000962,Dhura,Dhura,0043,7,0,
10000963,Pati Palchaura,Pati Palchaura,0043,7,0,
10000964,Roliyagaon,Roliyagaon,0043,7,0,
10000965,Oligaon,Oligaon,0043,7,0,
10000966,Gadan,Gadan,0043,7,0,
10000967,suwakholi,suwakholi,0043,7,0,
10000968,dhuraijar,dhuraijar,0043,7,0,
10000969,Bhatad,Bhatad,0043,7,0,
10000970,Maichali,Maichali,0043,7,0,
10000971,Bhetashera Mehar,Bhetashera Mehar,0043,7,0,
10000972,Surod,Surod,0040,7,0,
10000973,Kanalichina,Kanalichina,0040,7,0,
10000974,Kunjanpur,Kunjanpur,0042,7,0,
10000975,Sunar Gaon,Sunar Gaon,0042,7,0,
10000976,Patarwara,Patarwara,0042,7,0,
10000977,Talligar,Talligar,0042,7,0,
10000978,Talligar,Talligar,0042,7,0,
10000979,Talli Basai,Talli Basai,0042,7,0,
10000980,Malli Basai,Malli Basai,0042,7,0,
10000981,Naurwaghol,Naurwaghol,0042,7,0,
10000982,Kotigaon,Kotigaon,0042,7,0,
10000983,Kada,Kada,0042,7,0,
10000984,Taraga,Taraga,0042,7,0,
10000985,Chainala,Chainala,0042,7,0,
10000986,Khankatya,Khankatya,0042,7,0,
10000987,Sintoliya,Sintoliya,0042,7,0,
10000988,Rankot,Rankot,0042,7,0,
10000989,Mumka,Mumka,0042,7,0,
10000990,Sotakhuna,Sotakhuna,0042,7,0,
10000991,Phatehpur,Phatehpur,0042,7,0,
10000992,Bumalkholi,Bumalkholi,0042,7,0,
10000993,Tallapani,Tallapani,0042,7,0,
10000994,Madhaniya,Madhaniya,0042,7,0,
10000995,Kupola,Kupola,0042,7,0,
10000996,Chak,Chak,0042,7,0,
10000997,Gowadi,Gowadi,0042,7,0,
10000998,Gharmoli,Gharmoli,0042,7,0,
10000999,Jhaktola,Jhaktola,0042,7,0,
10001000,Timta,Timta,0042,7,0,
10001001,Salduwa,Salduwa,0042,7,0,
10001002,Virtoli,Virtoli,0042,7,0,
10001003,Rupeesawar,Rupeesawar,0042,7,0,
10001004,Timari,Timari,0042,7,0,
10001005,Mulaari,Mulaari,0042,7,0,
10001006,Duneri,Duneri,0042,7,0,
10001007,Fulai,Fulai,0042,7,0,
10001008,Kusmar,Kusmar,0042,7,0,
10001009,Machari,Machari,0042,7,0,
10001010,Ganai,Ganai,0042,7,0,
10001011,Satbey,Satbey,0042,7,0,
10001012,Boekhet,Boekhet,0042,7,0,
10001013,Bhajar,Bhajar,0042,7,0,
10001014,Kunet,Kunet,0042,7,0,
10001015,Joliyakhet,Joliyakhet,0042,7,0,
10001016,Bhatgar,Bhatgar,0042,7,0,
10001017,Fadiyali,Fadiyali,0042,7,0,
10001018,Gharari,Gharari,0042,7,0,
10001019,Sunura,Sunura,0042,7,0,
10001020,Etana,Etana,0042,7,0,
10001021,Detug,Detug,0042,7,0,
10001022,Kewrali,Kewrali,0041,7,0,
10001023,Dauligad,Dauligad,0041,7,0,
10001024,Rajet,Rajet,0041,7,0,
10001025,Mauradi,Mauradi,0041,7,0,
10001026,DHAR PANI,DHAR PANI,0041,7,0,
10001027,LOTMALI,LOTMALI,0041,7,0,
10001028,Pahar,Pahar,0041,7,0,
10001029,AKLUWAGADA,AKLUWAGADA,0041,7,0,
10001030,MAOUNA,MAOUNA,0041,7,0,
10001031,BHANDARIBADA,BHANDARIBADA,0041,7,0,
10001032,MUSIGAD,MUSIGAD,0041,7,0,
10001033,Banadi,Banadi,0041,7,0,
10001034,Munkatta,Munkatta,0041,7,0,
10001035,KOTHAYRI GAW,KOTHAYRI GAW,0041,7,0,
10001036,BARSAYAT,BARSAYAT,0041,7,0,
10001037,PUNAGAW,PUNAGAW,0041,7,0,
10001038,Pantbadet,Pantbadet,0041,7,0,
10001039,Bilat,Bilat,0041,7,0,
10001040,Patal,Patal,0041,7,0,
10001041,Kalivinayak,Kalivinayak,0041,7,0,
10001042,Baiyya,Baiyya,0041,7,0,
10001043,Chuthla,Chuthla,0041,7,0,
